"","line","movie"
"31863","Civil Rights activists who were","The Trial of the Chicago 7"
"31864","coming in from the--","The Trial of the Chicago 7"
"31865","","The Trial of the Chicago 7"
"31866","          MITCHELL","The Trial of the Chicago 7"
"31867","I know why it was--why the fuck is","The Trial of the Chicago 7"
"31868","he teaching--It doesn’t matter to","The Trial of the Chicago 7"
"31869","why the law was passed, it matters","The Trial of the Chicago 7"
"31870","what it can do.","The Trial of the Chicago 7"
"31871","","The Trial of the Chicago 7"
"31872","          SCHULTZ","The Trial of the Chicago 7"
"31873","We’re not sure what it can do","The Trial of the Chicago 7"
"31874","because no one’s ever been charged","The Trial of the Chicago 7"
"31875","with it.","The Trial of the Chicago 7"
"31876","","The Trial of the Chicago 7"
"31877","          FORAN","The Trial of the Chicago 7"
"31878","That makes it exciting, it’s virgin","The Trial of the Chicago 7"
"31879","land. Undeveloped real estate.","The Trial of the Chicago 7"
"31880","","The Trial of the Chicago 7"
"31881","          MITCHELL","The Trial of the Chicago 7"
"31882","It’s a law and they broke it.","The Trial of the Chicago 7"
"31883","","The Trial of the Chicago 7"
"31884","             SCHULTZ","The Trial of the Chicago 7"
"31885","Of course.","The Trial of the Chicago 7"
"31886","","The Trial of the Chicago 7"
"31887","          MITCHELL","The Trial of the Chicago 7"
"31888","Is there a problem?","The Trial of the Chicago 7"
"31889","","The Trial of the Chicago 7"
"31890","             SCHULTZ","The Trial of the Chicago 7"
"31891","No sir.","The Trial of the Chicago 7"
"31892","","The Trial of the Chicago 7"
"31893","          MITCHELL","The Trial of the Chicago 7"
"31894","Say what you want to say since","The Trial of the Chicago 7"
"31895","apparently I’m paying you for your","The Trial of the Chicago 7"
"31896","wisdom. Gimme my money’s worth.","The Trial of the Chicago 7"
"31897","","The Trial of the Chicago 7"
"31898","          SCHULTZ","The Trial of the Chicago 7"
"31899","There will be people who’ll see","The Trial of the Chicago 7"
"31900","this as the Justice Department","The Trial of the Chicago 7"
"31901","restraining free speech and there","The Trial of the Chicago 7"
"31902","will people who’ll see these men as","The Trial of the Chicago 7"
"31903","martyrs.","The Trial of the Chicago 7"
"31904","","The Trial of the Chicago 7"
"31905","          MITCHELL","The Trial of the Chicago 7"
"31906","Are any of those people in this","The Trial of the Chicago 7"
"31907","room?","The Trial of the Chicago 7"
"31908","                                     20.","The Trial of the Chicago 7"
"31909","","The Trial of the Chicago 7"
"31910","","The Trial of the Chicago 7"
"31911","          SCHULTZ","The Trial of the Chicago 7"
"31912","    (beat)","The Trial of the Chicago 7"
"31913","No sir.","The Trial of the Chicago 7"
"31914","","The Trial of the Chicago 7"
"31915","          MITCHELL","The Trial of the Chicago 7"
"31916","You’re 33 and you’re about to be","The Trial of the Chicago 7"
"31917","named lead prosecutor in the most","The Trial of the Chicago 7"
"31918","important trial in your lifetime","The Trial of the Chicago 7"
"31919","after having been hand-picked by","The Trial of the Chicago 7"
"31920","the Attorney General, I’m about to","The Trial of the Chicago 7"
"31921","do it right now. But before I do,","The Trial of the Chicago 7"
"31922","let me ask you, how do you see","The Trial of the Chicago 7"
"31923","them?","The Trial of the Chicago 7"
"31924","","The Trial of the Chicago 7"
"31925","          SCHULTZ","The Trial of the Chicago 7"
"31926","    (beat)","The Trial of the Chicago 7"
"31927","Personally or in terms of--","The Trial of the Chicago 7"
"31928","","The Trial of the Chicago 7"
"31929","          MITCHELL","The Trial of the Chicago 7"
"31930","Personally.","The Trial of the Chicago 7"
"31931","","The Trial of the Chicago 7"
"31932","          SCHULTZ","The Trial of the Chicago 7"
"31933","I see them as vulgar, anti-","The Trial of the Chicago 7"
"31934","establishment, anti-social and","The Trial of the Chicago 7"
"31935","unpragmatic, but none of those","The Trial of the Chicago 7"
"31936","things are indictable.","The Trial of the Chicago 7"
"31937","","The Trial of the Chicago 7"
"31938","          MITCHELL","The Trial of the Chicago 7"
"31939","Then imagine how impressed I’ll be","The Trial of the Chicago 7"
"31940","when you get an indictment.","The Trial of the Chicago 7"
"31941","","The Trial of the Chicago 7"
"31942","          SCHULTZ","The Trial of the Chicago 7"
"31943","And there’s the bigger question.","The Trial of the Chicago 7"
"31944","","The Trial of the Chicago 7"
"31945","            MITCHELL","The Trial of the Chicago 7"
"31946","Which is?","The Trial of the Chicago 7"
"31947","","The Trial of the Chicago 7"
"31948","          SCHULTZ","The Trial of the Chicago 7"
"31949","Who started the riot? Was it the","The Trial of the Chicago 7"
"31950","protestors or was it the police?","The Trial of the Chicago 7"
"31951","","The Trial of the Chicago 7"
"31952","          MITCHELL","The Trial of the Chicago 7"
"31953","The police don’t start riots.","The Trial of the Chicago 7"
"31954","","The Trial of the Chicago 7"
"31955","          SCHULTZ","The Trial of the Chicago 7"
"31956","They’ll have witnesses who’ll say","The Trial of the Chicago 7"
"31957","they started this one.","The Trial of the Chicago 7"
"31958","","The Trial of the Chicago 7"
"31959","          MITCHELL","The Trial of the Chicago 7"
"31960","And you’ll dismantle them. And","The Trial of the Chicago 7"
"31961","you’ll win. Because, Mr. Schultz,","The Trial of the Chicago 7"
"31962","that’s what’s expected of you.","The Trial of the Chicago 7"
"31963","                                                                21.","The Trial of the Chicago 7"
"31964","","The Trial of the Chicago 7"
"31965","","The Trial of the Chicago 7"
"31966","                         SCHULTZ","The Trial of the Chicago 7"
"31967","                   (beat)","The Trial of the Chicago 7"
"31968","               Yes sir.","The Trial of the Chicago 7"
"31969","","The Trial of the Chicago 7"
"31970","","The Trial of the Chicago 7"
"31971","38   INT. MITCHELL’S OUTER-OFFICE - DAY                           38","The Trial of the Chicago 7"
"31972","","The Trial of the Chicago 7"
"31973","     As SCHULTZ and FORAN step out and the door closes behind","The Trial of the Chicago 7"
"31974","     them.","The Trial of the Chicago 7"
"31975","","The Trial of the Chicago 7"
"31976","                         FORAN","The Trial of the Chicago 7"
"31977","                   (quietly)","The Trial of the Chicago 7"
"31978","               You didn’t show a lot of gratitude","The Trial of the Chicago 7"
"31979","               in there.","The Trial of the Chicago 7"
"31980","","The Trial of the Chicago 7"
"31981","                         SCHULTZ","The Trial of the Chicago 7"
"31982","                   (quietly)","The Trial of the Chicago 7"
"31983","               On top of everything else, we’re","The Trial of the Chicago 7"
"31984","               giving them exactly what they want--","The Trial of the Chicago 7"
"31985","               a stage and an audience.","The Trial of the Chicago 7"
"31986","","The Trial of the Chicago 7"
"31987","                         FORAN","The Trial of the Chicago 7"
"31988","               You really think it’s going to be a","The Trial of the Chicago 7"
"31989","               big audience?","The Trial of the Chicago 7"
"31990","","The Trial of the Chicago 7"
"31991","     And we HEAR a CROWD start to chant--faint at first but then","The Trial of the Chicago 7"
"31992","     growing in volume--","The Trial of the Chicago 7"
"31993","","The Trial of the Chicago 7"
"31994","                         CROWD (V.O.)","The Trial of the Chicago 7"
"31995","               The whole world is watching! The","The Trial of the Chicago 7"
"31996","               whole world is watching! The whole","The Trial of the Chicago 7"
"31997","               world is watching!...","The Trial of the Chicago 7"
"31998","","The Trial of the Chicago 7"
"31999","     SCHULTZ closes his eyes for a moment and shakes his head","The Trial of the Chicago 7"
"32000","     slightly at the cluelessness of Foran’s question.","The Trial of the Chicago 7"
"32001","","The Trial of the Chicago 7"
"32002","                         SCHULTZ","The Trial of the Chicago 7"
"32003","               Yes sir, I do.","The Trial of the Chicago 7"
"32004","","The Trial of the Chicago 7"
"32005","     And SCHULTZ exits first as we","The Trial of the Chicago 7"
"32006","","The Trial of the Chicago 7"
"32007","                                                       CUT TO:","The Trial of the Chicago 7"
"32008","","The Trial of the Chicago 7"
"32009","","The Trial of the Chicago 7"
"32010","39   EXT. COURTHOUSE - DAY                                        39","The Trial of the Chicago 7"
"32011","","The Trial of the Chicago 7"
"32012","     We see the source of the chanting--a massive crowd being held","The Trial of the Chicago 7"
"32013","     back by rope lines and police officers. While most of the","The Trial of the Chicago 7"
"32014","     crowd is shouting its support of the defendants, a healthy","The Trial of the Chicago 7"
"32015","     number are making it clear they find the defendants’ hair too","The Trial of the Chicago 7"
"32016","     long and politics too left and are urging them to go live","The Trial of the Chicago 7"
"32017","     someplace else.","The Trial of the Chicago 7"
"32018","                                                              22.","The Trial of the Chicago 7"
"32019","","The Trial of the Chicago 7"
"32020","","The Trial of the Chicago 7"
"32021","      We whip-pan to different signs: “Free the Chicago 7”; “Out of","The Trial of the Chicago 7"
"32022","      Vietnam Now!”; “What About White Civil Rights?”; “Love It Or","The Trial of the Chicago 7"
"32023","      Leave It!”, etc.","The Trial of the Chicago 7"
"32024","","The Trial of the Chicago 7"
"32025","","The Trial of the Chicago 7"
"32026","A40   INT. COURTHOUSE ROTUNDA - SAME TIME                      A40","The Trial of the Chicago 7"
"32027","","The Trial of the Chicago 7"
"32028","      A couple of POLICE OFFICERS escort ABBIE and JERRY through","The Trial of the Chicago 7"
"32029","      the front doors and through the rotunda. Press and","The Trial of the Chicago 7"
"32030","      photographers are being held back by a velvet rope as","The Trial of the Chicago 7"
"32031","      flashbulbs spray--","The Trial of the Chicago 7"
